"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000009947",15.278091543535,-2.16672564478348,0.644995032232105,-3.35929043869561,0.000781428930740775,0.00753360362826236
"ENSAMXG00000010056",15.5628518604021,-1.62282938416741,0.560986136929036,-2.89281548569301,0.00381805521730836,0.0267323518491963
"ENSAMXG00000010160",63.109031178927,-2.03925324157209,0.35120213270752,-5.80649447043755,6.3794378462167e-09,2.94726164840748e-07
"ENSAMXG00000010246",121.393105921042,-1.89850151081568,0.222258188523819,-8.54187431034615,1.32062031412128e-17,2.283856264885e-15
"ENSAMXG00000010260",30.3728010829599,-1.2922275780322,0.407338249513104,-3.17236984146914,0.00151200318533183,0.0128619946419582
"ENSAMXG00000010295",58.7750183388757,-2.40575924631114,0.330316953517841,-7.28318428918061,3.26031361213621e-13,3.39700377910465e-11
"ENSAMXG00000010342",551.586709246317,-1.0181086760312,0.137672745199868,-7.39513601296431,1.41263602461961e-13,1.59040062503315e-11
"ENSAMXG00000010672",26.7588334702553,-2.10129146727882,0.550800845249286,-3.81497502301001,0.000136196708526543,0.00183138428069801
"ENSAMXG00000010877",17.1652537042385,-1.78129858061031,0.645037179817854,-2.76154404171448,0.00575287570127722,0.0362526258035032
"ENSAMXG00000010889",11549.1666353507,-2.50068611030657,0.0932257022257697,-26.8239986463231,1.69641921712963e-158,2.84574323673495e-154
"ENSAMXG00000011254",59.6332242034979,-3.10111858034926,0.374349038051034,-8.28402978272511,1.1907581029699e-16,1.92066992089616e-14
"ENSAMXG00000011331",26.2548927833692,-2.62754828933632,0.734034356492941,-3.57959851074299,0.000344122507028561,0.00391101291016539
"ENSAMXG00000011426",35.701227071324,-2.8908710603632,0.590346150543611,-4.89690846243545,9.73561607418404e-07,2.5923009467371e-05
"ENSAMXG00000011442",26.7064236814746,-7.86002307799103,2.18464249261383,-3.59785324352401,0.000320854565310583,0.00369158801994858
"ENSAMXG00000011637",25.217528797132,-1.51017389157785,0.444292210656499,-3.39905552101932,0.000676189882463066,0.00671585866093424
"ENSAMXG00000011935",74.3372702828901,-3.73240435396914,1.17305789231744,-3.18177336209347,0.00146376313462492,0.0125087246985905
"ENSAMXG00000011960",53.0661872917792,-1.20380270389504,0.301768162146342,-3.98916405008711,6.63065545545044e-05,0.00100296884819821
"ENSAMXG00000012110",34.6962669779436,-1.10327670151187,0.345111317960636,-3.1968719775157,0.00138926571095494,0.0119819703348427
"ENSAMXG00000012113",44.894499494065,-4.04614188573388,0.645619945638137,-6.26706456804806,3.67917626257117e-10,2.27742368282772e-08
