"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"97","ENSAMXG00000036235",767.436702817633,-0.511537439463972,0.0976143556924724,-5.24039149605758,1.60236283107412e-07,6.91201057586063e-05,"grip2a"
"98","ENSAMXG00000036361",267.695340859154,-0.55098099962987,0.162234949064962,-3.39619177498707,0.00068330466645687,0.0361816905142011,"usta"
"99","ENSAMXG00000036720",1156.90118659737,-0.360757040244636,0.0791988218118156,-4.55508089630211,5.23654219596994e-06,0.00104373487412708,"gabra6b"
"100","ENSAMXG00000036926",720.266737201101,-0.368233303728064,0.110085521156716,-3.34497488733195,0.000822900208876313,0.0394410251628091,"rims4"
"101","ENSAMXG00000036958",382.041112975645,-0.476162213317687,0.112328608747474,-4.2390110464926,2.24506612404502e-05,0.00322813295714958,"slc25a20"
"102","ENSAMXG00000037071",1171.02135219487,-0.404547740279805,0.101835966774276,-3.97254283623098,7.11094433978561e-05,0.00723030661977487,"stmn1a"
"103","ENSAMXG00000037286",425.822169931068,-0.673417245810747,0.150088838554149,-4.48679097192021,7.23039485391421e-06,0.00136845540673612,"aadac"
"104","ENSAMXG00000037610",1396.56630963716,-0.309382225114591,0.0926411144952875,-3.33957797032255,0.000839057934025567,0.039946453815565,"emp1"
"105","ENSAMXG00000037688",184.93501893808,-0.780758092193994,0.203467826539014,-3.83725577392103,0.000124416868227042,0.0102527002186609,"insm1a"
"106","ENSAMXG00000037702",47.5438726079704,-2.33181129375779,0.50565730222768,-4.61144590117648,3.9987773193686e-06,0.000892601334126126,"cenpe"
"107","ENSAMXG00000038189",3953.54846469724,-0.531558440461028,0.09769565371048,-5.44096303440781,5.29933106014872e-08,2.60124060831783e-05,"slc17a7a"
"108","ENSAMXG00000038522",378.217145608491,-0.573192278548784,0.172188553038192,-3.32886401816529,0.000872009682590074,0.0409671875632663,"rflnb"
"109","ENSAMXG00000038552",724.393052980518,-0.757024994400033,0.134926532925625,-5.61064586768358,2.01572882426079e-08,1.14775599253409e-05,"CASQ2"
"110","ENSAMXG00000038983",5722.5516416126,-0.329302950593615,0.0717998747216175,-4.5864000720111,4.50954088601153e-06,0.000958109171826481,"H3-3A"
"111","ENSAMXG00000038990",314.069506751346,-1.16294886104139,0.131266781345757,-8.85943000292037,8.04245852233475e-19,3.81614656884784e-15,"rhof"
"112","ENSAMXG00000039258",131.86417889674,-1.17516467949003,0.323550589014141,-3.63208944564359,0.000281135634677063,0.018788571641446,"uts2a"
"113","ENSAMXG00000039389",835.207506533353,-0.636419469905933,0.105338508555507,-6.04166015480065,1.52536492619919e-09,2.0627604083891e-06,"hmga1b"
"114","ENSAMXG00000039453",212.796047885646,-0.703942167420192,0.135547207064473,-5.19333583233008,2.06559088948114e-07,8.16769064215666e-05,"tpbga"
"117","ENSAMXG00000040781",1372.25966755704,-0.308109145436719,0.0830806895868984,-3.70855305810205,0.000208446985930475,0.0151389941057159,"eif3f"
"118","ENSAMXG00000040905",161.01251179494,-0.567270474718492,0.155821157185514,-3.64052279526537,0.000272085016300139,0.0183560673319075,"arhgap10"
"119","ENSAMXG00000041140",2822.32201420566,-0.331250113231226,0.0614850024307756,-5.38749451305905,7.14466561193981e-08,3.39014383286544e-05,"pip5k1cb"
"120","ENSAMXG00000041181",350.53477377353,-0.957298557105707,0.193137968703974,-4.95655289081443,7.17548406231355e-07,0.000232143217334167,"ABCE1"
