,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSAMXG00000043069,218.1505664,1.335425024,0.153280299,8.712307005,2.97751967889292e-18,4.19530020638635e-16
ENSAMXG00000043160,12.58902993,1.682195212,0.58535982,2.873779774,0.004055917,0.026879666
ENSAMXG00000043231,196.4446479,5.960667081,0.292457713,20.38129551,2.45082153225214e-92,5.87041780446737e-89
ENSAMXG00000043259,188.7260491,1.038581387,0.152735451,6.79987117,1.04712747155714e-11,6.73805534974214e-10
ENSAMXG00000043324,10.49031261,2.621619592,0.59095579,4.436236409,9.15453089019512e-06,0.000172659
ENSAMXG00000043332,17.27601756,1.50172802,0.429700798,3.494822506,0.000474377,0.004921956
ENSAMXG00000043405,19.35033576,1.298829847,0.415852398,3.123295319,0.001788382,0.014212074
ENSAMXG00000043618,6.722327578,4.532726881,1.416089898,3.20087509,0.001370109,0.011463383
ENSAMXG00000043641,51.41711211,1.121032031,0.428544433,2.615906181,0.008899101,0.048969878
ENSAMXG00000043668,11.16650324,1.386079192,0.505615459,2.741370281,0.006118351,0.036742979
ENSAMXG00000043761,5.147633853,4.407915504,1.258850148,3.501541076,0.000462576,0.004823387
ENSAMXG00000043795,1.67542635,4.373603906,1.566118571,2.792639067,0.005227999,0.032501987
ENSAMXG00000043796,2.170111069,4.755468416,1.488270097,3.195299311,0.001396859,0.011629163
ENSAMXG00000043814,7.813759507,2.313219973,0.698100731,3.313590534,0.000921063,0.008420644
ENSAMXG00000043820,96.17591559,2.472270669,0.3468421,7.12794286,1.01880050717523e-12,7.90843893694775e-11
ENSAMXG00000043854,61.68753743,3.046495597,0.262221932,11.61800456,3.3384258666385e-31,1.36525332941287e-28
ENSAMXG00000043892,65.15011821,2.165707602,0.281741923,7.686848947,1.50803003739497e-14,1.5050678355358e-12
ENSAMXG00000044065,191.571727,1.023875994,0.138555111,7.389666007,1.4719808565174e-13,1.30585730271043e-11
ENSAMXG00000044068,35.13672478,4.639312381,0.513491651,9.034835074,1.64249919803961e-19,2.64805615899328e-17
ENSAMXG00000044082,36.06653542,5.410669396,0.626830932,8.631784294,6.04022142991135e-18,8.30134366519046e-16
ENSAMXG00000044102,70.53325496,3.545436023,0.485124963,7.308294345,2.70554625803716e-13,2.35046083463778e-11
