"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"29","ENSAMXG00000010996",4.07909660314131,4.89387352172406,1.52249610309158,3.21437507247905,0.00130728787170138,0.0271729121903645,"casp23"
"30","ENSAMXG00000011753",60.2992127402538,1.16635345195744,0.336505545827489,3.46607497683078,0.000528115984992712,0.0147142102627225,"serpine1"
"31","ENSAMXG00000012424",9.76079233997467,2.30292723662829,0.628573861385276,3.66373369639171,0.0002485652180095,0.00858451392483798,"bfsp2"
"32","ENSAMXG00000012779",114.854769828433,1.31547981749294,0.270948191336121,4.85509724573522,1.20327679199862e-06,0.000136030874168822,"dnm3a"
"33","ENSAMXG00000013113",161.819034443635,1.11538974174687,0.296381134425642,3.76336281966256,0.000167643705223826,0.00636317194175654,"plat"
"34","ENSAMXG00000013765",496.801592029548,2.09912668082572,0.314848863870704,6.66709307767345,2.609196316948e-11,1.36669703081736e-08,"fosab"
"35","ENSAMXG00000014005",13.6002087170737,3.03941849007231,0.729036471020675,4.16908976558749,3.05818533341667e-05,0.00177329610071253,""
"36","ENSAMXG00000014209",256.243233108682,1.18418489470449,0.217945130134346,5.43340837198124,5.52876795900253e-08,1.03427452033054e-05,"pex1"
"37","ENSAMXG00000014433",151.089675675555,1.68900638929219,0.426970457629135,3.95579216105686,7.62814592970125e-05,0.00368826723505617,"NR4A1"
"38","ENSAMXG00000014756",94.3484727320859,6.01197568377338,1.71487927010619,3.50577197390758,0.00045528508695125,0.0132243065736635,""
"39","ENSAMXG00000014833",9.51632406954518,2.44930033610054,0.829032259642744,2.95440896010008,0.00313268567246696,0.0485952839655931,"otofb"
"40","ENSAMXG00000014893",44.2435878380015,2.07391759380336,0.464270336444211,4.46704738813865,7.93065672638156e-06,0.000612799288449094,""
"41","ENSAMXG00000014942",72.1880053880541,1.85809443835677,0.265726719780589,6.99250131823777,2.70027975186769e-12,1.84487808786299e-09,"limk1a"
"42","ENSAMXG00000015362",52.7205959231923,1.33316936263724,0.433333740293406,3.07654179370977,0.00209416942795226,0.0374803854109816,""
"43","ENSAMXG00000015493",48.6904036047641,1.63551034947619,0.507683711979701,3.22151432256622,0.00127515088833678,0.0267883971381338,"paox1"
"44","ENSAMXG00000015603",664.420383009689,1.0146668000269,0.131886738010089,7.69347104444481,1.43196125267622e-14,1.40636494528463e-11,"uqcrc2a"
"45","ENSAMXG00000015742",10.9574079157538,2.99398174897375,0.864955265079445,3.46142959046415,0.000537314650513042,0.0148650746798626,""
"46","ENSAMXG00000016324",19.0525608121734,2.6596781535991,0.525681927494953,5.05948181683427,4.2039736266705e-07,5.59841030250001e-05,"tlr19"
"47","ENSAMXG00000016794",15.5675996568724,1.55980116312492,0.497165282946378,3.13738954956987,0.00170459484567007,0.0328015046261219,"prkag3b"
"48","ENSAMXG00000017551",502.664299841409,1.43111610321603,0.181882604350376,7.86835062279592,3.59347281349145e-15,3.76452211941365e-12,"trpc6b"
"49","ENSAMXG00000017882",32.3149588679708,1.56292031159227,0.343533488575521,4.5495428060682,5.37625969690577e-06,0.000440793561182334,"frem1b"
"50","ENSAMXG00000018232",22.7912969429091,3.13349540108498,0.733126543520274,4.27415352612769,1.91864803199287e-05,0.00124585269317091,"lct"
"51","ENSAMXG00000018785",89.451063632217,1.38481980913924,0.355283217106052,3.89779123376344,9.70740449531592e-05,0.00440357813061024,"JAK1"
"52","ENSAMXG00000018794",57.2251221963269,1.01633563787573,0.31256810998465,3.25156535618953,0.00114771385266557,0.0248076691620177,""
"53","ENSAMXG00000018984",5.64840623676161,3.3161317988823,0.937032927375079,3.53897040541769,0.000401690883689805,0.0120231819929554,"zte38"
"54","ENSAMXG00000019099",822.013683714299,1.75620111542814,0.166977075063079,10.5176181506635,7.16622713809547e-26,1.48259919797454e-22,"piezo2a.2"
"55","ENSAMXG00000019556",71.8918203725604,1.55922754826551,0.425961490863234,3.66048946139627,0.000251733908267373,0.00865590073197702,"RDH13"
"56","ENSAMXG00000020021",44.4144420418887,4.60500812320294,1.08330427721712,4.25089074238001,2.12922022437696e-05,0.00136010433357153,"abcb5"
"57","ENSAMXG00000020035",18.6006115517614,1.48376610482313,0.481167842704609,3.08367678206214,0.00204459595185743,0.0367881075081268,""
"58","ENSAMXG00000020041",70.8801532313515,1.81603370873809,0.435590096411528,4.16913452279772,3.0575849078795e-05,0.00177329610071253,"fah"
"59","ENSAMXG00000021613",8.13681347605491,3.85825171789851,1.01921468753362,3.78551424453569,0.000153391046923203,0.00593875306425656,""
"60","ENSAMXG00000024989",15.4621423486544,6.04847835967698,1.21685090432085,4.97059938748435,6.67462358086567e-07,8.52723861379863e-05,""
"61","ENSAMXG00000025307",44.4613181386853,1.67715652892693,0.529969025169601,3.16463123177851,0.00155279619362605,0.0305389729494865,"s1pr5a"
"62","ENSAMXG00000025634",59.815853868403,1.74388652622742,0.293822449182274,5.93517115891165,2.93539108640018e-09,8.38667918758045e-07,"cyp1c1"
"63","ENSAMXG00000026039",10.2575801021802,6.96295464602122,2.30770108556941,3.01726886968256,0.00255063467968893,0.0421458184612322,""
"64","ENSAMXG00000026085",13.3838319345189,3.29494702939654,0.877863674311758,3.75336982929584,0.000174473152244618,0.00655902180471752,""
"65","ENSAMXG00000027642",25.3592985555842,1.33318086401927,0.353224641943009,3.77431443255416,0.000160448287773203,0.00611962231569931,"si:ch211-57n23.1"
"66","ENSAMXG00000029174",23.4298670342302,1.93017249753678,0.468089305213838,4.12351334678544,3.73136828131864e-05,0.00207924543165394,""
"67","ENSAMXG00000029377",52.232002422239,2.13102899471342,0.359768190629018,5.92333911174174,3.1546936174877e-09,8.82688244433487e-07,"krtt1c19e"
"68","ENSAMXG00000029452",32.0966195985652,2.64759566343974,0.7539675988732,3.5115509836186,0.000445500001663219,0.0130607966905519,""
"69","ENSAMXG00000029527",20.8653408754124,5.47357322241697,1.75120092097153,3.12561120592625,0.00177435968038605,0.0335931180934776,""
"70","ENSAMXG00000029809",92.8401964350562,2.37170990052952,0.74111220227858,3.20020354979665,0.00137330563052468,0.0280991206745637,"si:dkey-51e6.1"
"71","ENSAMXG00000029814",10.9018706154026,4.1470660697529,0.887875256101557,4.67077558615796,3.00064616665442e-06,0.000286351397481069,""
"72","ENSAMXG00000029825",36.0055429840353,1.55741561666385,0.405696843109096,3.83886550540657,0.000123604110280208,0.00508459421189315,"gdpd3a"
"73","ENSAMXG00000029941",32.8986482586305,1.99887590976129,0.59427886057405,3.36353190795052,0.000769519401694159,0.0189533352323229,""
"74","ENSAMXG00000030080",92.4477748054201,1.30146212653098,0.289025996639269,4.50292410255165,6.70248249787423e-06,0.000534633553155308,"nme6"
"75","ENSAMXG00000030188",2079.52831685222,1.5871473841588,0.399142837351923,3.97638949176337,6.9969491026236e-05,0.00342523545790116,"l3mbtl1a"
"76","ENSAMXG00000030303",75.1028930553187,1.1802786766409,0.284159805654684,4.15357363410922,3.2732281697538e-05,0.00187038208943677,""
"77","ENSAMXG00000030475",10.8922964063996,2.55488148410956,0.702629138520728,3.6361735431133,0.000276717942989318,0.00920805744791885,"si:dkeyp-110c12.3"
"78","ENSAMXG00000031343",28.2531736917643,2.9179196130727,0.743579197335475,3.92415444585958,8.70348879326544e-05,0.00404915874551456,""
"79","ENSAMXG00000031551",13.3385173473215,2.74120617680618,0.662958765879825,4.13480644330612,3.5525392368382e-05,0.00200088177661919,"cyp1a"
"80","ENSAMXG00000031771",231.409646814201,1.13312750467429,0.307453521069246,3.68552456557842,0.000228232065323865,0.00804134231950498,"arl5c"
"81","ENSAMXG00000031862",4.33558755522496,4.96972996064262,1.65268569105237,3.00706298090962,0.00263785105181403,0.0430696332881541,""
"82","ENSAMXG00000032132",7.399800453666,5.755935433468,1.18613073618928,4.85269899670612,1.21792473661174e-06,0.000136703352222263,"casc1"
"83","ENSAMXG00000032346",33.7688629915124,1.1337909821071,0.333218130966688,3.40254889137603,0.000667604092864495,0.017197919205365,"igfbp1b"
"84","ENSAMXG00000032571",313.547098566169,1.33234594857822,0.295976153246733,4.50153140367204,6.74655944464561e-06,0.000535431490470511,""
"85","ENSAMXG00000032626",13.4451435016385,3.83849667834632,0.731204519084711,5.24955272862808,1.52468953635102e-07,2.37217538358612e-05,""
"86","ENSAMXG00000032663",19.1404891768503,2.5803501959739,0.735602939364922,3.50780299790758,0.000451823501414094,0.0131969414520838,"si:dkey-13a21.4"
"87","ENSAMXG00000032896",31.1470450746551,4.17407853115375,0.724717217538093,5.75959619854671,8.43153960701133e-09,1.94842960859671e-06,""
"88","ENSAMXG00000033000",96.7467672528463,1.85371383961582,0.407093594702968,4.55353231722639,5.27525632516388e-06,0.000438599883035054,""
"89","ENSAMXG00000033470",25.9316590769707,1.81924347819772,0.351148276074789,5.18084126322253,2.20887408787138e-07,3.27455164309536e-05,"RAB15"
"90","ENSAMXG00000033486",11.7866833928973,1.73968942957604,0.583159296515755,2.98321477505425,0.00285237756621049,0.0455048335791184,""
"91","ENSAMXG00000033547",75.7759379806254,9.12491411528508,2.09027139960572,4.365420737712,1.26878304352644e-05,0.000891500830408991,""
"92","ENSAMXG00000033844",31.5642499432795,1.71088540237498,0.409830153081519,4.1746206068802,2.98483059444959e-05,0.00175013537168585,""
"93","ENSAMXG00000033851",320.62517087608,1.49991408756424,0.212005454511667,7.07488442228591,1.4957337021473e-12,1.11923616169251e-09,"niban1b"
"94","ENSAMXG00000033889",8.76833674735971,2.69204970508756,0.792857310110202,3.39537729016257,0.000685340872795806,0.0175398151060477,""
"95","ENSAMXG00000033912",86.0998902716263,5.09256887433676,1.26464310511174,4.02688225140546,5.65213191607213e-05,0.00291956583240049,""
"96","ENSAMXG00000034002",5.73981950115421,5.3571782659002,1.23065720369069,4.3531035692427,1.34223699884245e-05,0.000921044200865076,"si:dkey-56i24.1"
"97","ENSAMXG00000034204",93.2128079950688,1.06743838901368,0.188791772195211,5.65405142714561,1.56709288905438e-08,3.42018023036118e-06,"htr5ab"
"98","ENSAMXG00000034298",47.8135991833988,2.00311481148253,0.548909971957309,3.64925928443202,0.000262997550661295,0.0088876204539604,""
"99","ENSAMXG00000034443",180.733505774248,1.24440091574231,0.341290259626545,3.64616592663381,0.000266182136906941,0.00895671541617915,"WDR31"
"100","ENSAMXG00000034476",31.1168216174637,1.80979663901769,0.335462900371218,5.39492336414847,6.85528053958831e-08,1.22413498180785e-05,"fkbp11"
"101","ENSAMXG00000034559",363.869734577374,1.9168958913694,0.334000149213119,5.73920669163015,9.51210705501105e-09,2.13841356487545e-06,""
"102","ENSAMXG00000034674",13.6484661911919,2.74403313678535,0.712375600154944,3.8519471135571,0.00011718233454301,0.00491579383549981,"tm4sf5"
"103","ENSAMXG00000034822",1302.67667981724,1.03041253387277,0.220597350586027,4.67101046832809,2.99721662328834e-06,0.000286351397481069,"junbb"
"104","ENSAMXG00000034846",62.5535298450412,1.15677032124821,0.346190794107553,3.34142426932597,0.000833497508714536,0.0201501228491388,"mych"
"105","ENSAMXG00000034856",246.242637267663,1.1945565745431,0.332875653115331,3.58859701321929,0.000332462279664469,0.0105116946934557,""
"106","ENSAMXG00000035245",93.6461815371058,1.30392555255963,0.414979319280119,3.14214586601954,0.00167714459883329,0.032416543943501,"gprc6a"
"107","ENSAMXG00000035255",6.75214036312331,4.00657539232388,1.29182612863075,3.10148192819926,0.00192554625371126,0.035348170363106,"dhrs1"
"108","ENSAMXG00000035331",392.886974449824,1.06551605987878,0.291408254753694,3.65643746358313,0.000255744765499629,0.00871188098714853,"nr1d4b"
"109","ENSAMXG00000035335",15.1162927498053,1.68732058879069,0.498477006556037,3.38495169606385,0.000711907812030387,0.0180725676223675,""
"110","ENSAMXG00000035368",50.4727651183281,5.6855022112786,0.575071739124928,9.88659644434985,4.75934396801164e-23,7.4788331113335e-20,""
"111","ENSAMXG00000035872",12.9931299273888,2.78301404822439,0.920716556600832,3.02266102230085,0.00250562739746141,0.041620960807303,""
"112","ENSAMXG00000035948",12.8947799046396,2.10590060405648,0.646797918720385,3.25588648804368,0.00113038933736239,0.0246292012357497,"si:ch211-147m6.1"
"113","ENSAMXG00000036381",34.5242838343486,1.68886093103908,0.406258440576008,4.15710976649385,3.2229915696119e-05,0.00184839742791538,"pane1"
"114","ENSAMXG00000036461",115.741367916521,1.0584789737947,0.328266365581208,3.2244514966394,0.00126214235174977,0.0266218857924778,""
"115","ENSAMXG00000036535",5.53020807351225,3.64575013953159,1.18525841746136,3.07591162047195,0.00209860039640683,0.0375169586224538,"gphb5"
"116","ENSAMXG00000036776",20.9603687082991,2.57629448207702,0.68502289075245,3.76088816425848,0.000169311119901472,0.00639556475512434,""
"117","ENSAMXG00000036878",5.07836899168511,3.62875230425949,1.1873604629492,3.05615052672908,0.00224198669458859,0.0390210028709984,""
"118","ENSAMXG00000037024",9.56535566332922,4.81989403190781,1.35637180254865,3.55351978185563,0.000380112608541346,0.0115982320982888,""
"119","ENSAMXG00000037054",56.4688857936038,1.28937750051287,0.339143874979633,3.80185990559406,0.000143613929691796,0.00565601326109495,""
"120","ENSAMXG00000037149",231.094861360446,2.21881111926249,0.208549707563326,10.6392434934906,1.95711863875807e-26,5.12569371490738e-23,""
"121","ENSAMXG00000037284",7.10160083980269,3.33164061341859,0.816489831864672,4.080443483062,4.49498578725552e-05,0.00243566229865287,"SNORD31"
"122","ENSAMXG00000037442",573.340287561118,7.37393714685375,0.753837555110455,9.78186493477802,1.34705227629796e-22,1.92432540634055e-19,""
"123","ENSAMXG00000037459",84.1336392856651,1.65276756236707,0.547987601610868,3.01606743931539,0.00256076298343762,0.0422243751539756,"si:dkey-79d12.5"
"124","ENSAMXG00000038512",51.2987186880727,1.91416225962869,0.309870227602179,6.17730291303156,6.52058954306315e-10,2.32873963817487e-07,""
"125","ENSAMXG00000038570",67.762012399929,1.54843811324166,0.37396273511294,4.14062142521772,3.46366198727805e-05,0.00196490918657355,""
"126","ENSAMXG00000038747",21.072988567097,1.6921390787858,0.500521556530184,3.38075165137019,0.000722878467745505,0.0182332459745632,""
"127","ENSAMXG00000038847",22.4971704165417,1.14974243632838,0.389683125417723,2.95045477038788,0.00317306498943746,0.0488359875063862,"zmp:0000001268"
"128","ENSAMXG00000039035",41.6197756069368,2.03518003191496,0.32986929579011,6.16965585426874,6.84387873347958e-10,2.3499467594493e-07,"dhrs9"
"129","ENSAMXG00000039045",378.598613454449,1.08619315196848,0.234985587242065,4.62238201379375,3.79358583892877e-06,0.000346583766703062,"AMZ2"
"130","ENSAMXG00000039367",137.137435472853,1.1845492045856,0.311248041652511,3.80580452264524,0.000141343986558284,0.0055946584503196,"egr2b"
"131","ENSAMXG00000039477",4.74675015979162,3.65375531096692,1.16513648403483,3.13590327058859,0.00171325701384072,0.0328440424283769,"tmem196b"
"132","ENSAMXG00000039556",16.7939344768686,2.59811994699005,0.595206854353148,4.36507061030674,1.27081701674694e-05,0.000891500830408991,""
"133","ENSAMXG00000039620",79.7500677527887,1.66533166481242,0.423008133362955,3.93687859278939,8.25483431776536e-05,0.00390712248401702,"zgc:64022"
"134","ENSAMXG00000039672",4.75586740799475,5.85124016273617,1.59808421940024,3.66140913708048,0.000250831821627648,0.00864379659003699,""
"135","ENSAMXG00000039682",9.20105061528889,3.09817733813575,0.971350162862188,3.18955764521276,0.00142490717796103,0.0290038748633155,""
"136","ENSAMXG00000040098",24.1648427980139,1.5607776141765,0.411652481690874,3.791493270648,0.000149744206511212,0.005838909332797,"si:ch211-170d8.2"
"137","ENSAMXG00000040150",53.0309865831599,1.51296625034985,0.33542948962358,4.51053439591045,6.46645147193438e-06,0.000518437849132535,"cnbd1"
"138","ENSAMXG00000040237",33.7277921992855,2.0151493049858,0.642628003354975,3.13579441677811,0.00171389301204461,0.0328440424283769,""
"139","ENSAMXG00000040479",273.75323233749,5.22590374809581,0.311122982543815,16.7969068224005,2.5710691810247e-63,2.02008905553111e-59,"ahsg2"
"140","ENSAMXG00000041045",922.406186351807,1.66622256355831,0.142574151913328,11.6867085737337,1.49051748597784e-31,5.85549794366394e-28,""
"141","ENSAMXG00000041585",16.1831225941415,3.08568915473793,0.816105479399884,3.78099306110156,0.000156204028402892,0.0060161522115761,"cacng6b"
"142","ENSAMXG00000041641",101.27899532216,1.29499766355189,0.40616975943406,3.1883162974917,0.00143103906581788,0.0290159327487253,"nln"
"143","ENSAMXG00000041711",52.1713106849208,2.5787664460172,0.51258496580987,5.03090534842905,4.8816911979908e-07,6.44629373825441e-05,""
"144","ENSAMXG00000041826",39.9386078768414,1.71791436482364,0.372144333639057,4.61625828888705,3.90720614141004e-06,0.000346880436757725,""
"145","ENSAMXG00000042040",257.046276186712,1.60456693233431,0.499510726914637,3.21227722624767,0.0013168723445708,0.0272690935274431,""
"146","ENSAMXG00000042089",9.33332214517289,3.00194873936498,0.993392990478981,3.02191455761887,0.0025118143670299,0.0416796736679069,""
"147","ENSAMXG00000042092",37.3858173830755,1.53844316052491,0.407224837639638,3.77787162846465,0.000158174370083895,0.00606232207682519,""
"148","ENSAMXG00000042149",14.2467522029304,1.88554449535561,0.518202750582565,3.63862309344339,0.00027409960911352,0.00914480097157083,"ccl34b.4"
"149","ENSAMXG00000042310",19.8528611679085,3.32708730912919,0.865040573204546,3.84616330399855,0.000119981811899205,0.00496773710682993,""
"150","ENSAMXG00000042483",6.09829351283624,3.72562524660029,0.96274078116792,3.86981139625212,0.000108919581244273,0.00471504765750001,""
"151","ENSAMXG00000042749",114.16591823847,1.08774215898214,0.226096435294577,4.81096554027902,1.50202914728182e-06,0.000162778524278528,"si:ch73-62b13.1"
"152","ENSAMXG00000042885",17.5756976413314,3.3048983132944,0.77564259713774,4.26085200257189,2.03649061050697e-05,0.00130618014095945,""
"153","ENSAMXG00000043088",29.7830766807777,2.61453231696825,0.43187965051512,6.05384466216408,1.41428997621469e-09,4.44483053724752e-07,""
"154","ENSAMXG00000043419",28.113375952189,1.05701285454819,0.342351494112566,3.08750764265874,0.00201842581455783,0.0364988990218202,"mgst3a"
"155","ENSAMXG00000043438",17.973413123588,3.40283564373236,0.935936431721117,3.6357550880617,0.000277167568592695,0.00920805744791885,""
"156","ENSAMXG00000043603",144.473192524362,3.13018446629141,0.643595140170473,4.86359245264391,1.15274143993027e-06,0.000134129023327993,""
"157","ENSAMXG00000043608",9.03573721126217,3.89095826196005,0.927792832956615,4.19377917542288,2.74345064353944e-05,0.00166450129006095,"acer1"
"158","ENSAMXG00000043679",197.634899587169,1.22981023877608,0.364058545503039,3.37805623289733,0.000730001510936266,0.0183086321247674,""
"159","ENSAMXG00000043920",15.7499401833414,1.79423916605318,0.473984659091502,3.78543721117947,0.000153438573506947,0.00593875306425656,""
"160","ENSAMXG00000044077",54.1060926505304,4.24373607546665,0.569049101998444,7.45759207872058,8.81179808351783e-14,7.28782079391574e-11,""
